,id,title,arousal,energyLevel,energyDynamics,musicalEraTag,mood,moodTags,genre,genreTags,subgenre,,subgenreTags,bpmPrediction,bpmRangeAdjusted,keyPrediction
169,9531086,UNKNOWN ARTIST - DIDN_T I (ACID VERSION) (LET_S PLAY HOUSE WHITE).mp3,0.6566780817,high,low,mid / late 1990s,"{'aggressive': 0.16080278158187866, 'calm': 0.03355143591761589, 'chilled': 0.22642695903778076, 'dark': 0.195131316781044, 'energetic': 0.7184417247772217, 'epic': 0.1555408090353012, 'happy': 0.38940057158470154, 'romantic': 0.0902276262640953, 'sad': 0.1759842187166214, 'scary': 0.08991331607103348, 'sexy': 0.38899484276771545, 'ethereal': 0.34857091307640076, 'uplifting': 0.6660616993904114}","['energetic', 'uplifting']","{'ambient': 0.05472268262191823, 'blues': 0.006828751047386935, 'classical': 0.009903680974323498, 'electronicDance': 0.8839469803007025, 'folkCountry': 0.005552475610257764, 'funkSoul': 0.020478424861242895, 'jazz': 0.011022603678468027, 'latin': 0.012067570988284914, 'metal': 0.007789870478997105, 'pop': 0.0441039445761003, 'rapHipHop': 0.01693325862288475, 'reggae': 0.008627973741998798, 'rnb': 0.013649663985951951, 'rock': 0.029998754494284328, 'singerSongwriter': 0.0056671550203310815}",['electronicDance'],"{'abstractIDMLeftfield': 0.0197526377068796, 'breakbeatDnB': 0.04088898408044057, 'deepHouse': 0.2905959824063614, 'electro': 0.1202309592718295, 'house': 0.5372188899154756, 'minimal': 0.046612426031417416, 'synthPop': 0.04314946224365164, 'techHouse': 0.27972674581642243, 'techno': 0.3406592306553149, 'trance': 0.08689220335024099}",,['house'],"{'value': 128, 'confidence': 0.9545672846775429}",128,"{'value': 'fMinor', 'confidence': 0.25637184018674103}"
170,9531086,UNKNOWN ARTIST - DIDN_T I (ACID VERSION) (LET_S PLAY HOUSE WHITE).mp3,0.6566780817,high,low,mid / late 1990s,"{'aggressive': 0.16080278158187866, 'calm': 0.03355143591761589, 'chilled': 0.22642695903778076, 'dark': 0.195131316781044, 'energetic': 0.7184417247772217, 'epic': 0.1555408090353012, 'happy': 0.38940057158470154, 'romantic': 0.0902276262640953, 'sad': 0.1759842187166214, 'scary': 0.08991331607103348, 'sexy': 0.38899484276771545, 'ethereal': 0.34857091307640076, 'uplifting': 0.6660616993904114}","['energetic', 'uplifting']","{'ambient': 0.05472268262191823, 'blues': 0.006828751047386935, 'classical': 0.009903680974323498, 'electronicDance': 0.8839469803007025, 'folkCountry': 0.005552475610257764, 'funkSoul': 0.020478424861242895, 'jazz': 0.011022603678468027, 'latin': 0.012067570988284914, 'metal': 0.007789870478997105, 'pop': 0.0441039445761003, 'rapHipHop': 0.01693325862288475, 'reggae': 0.008627973741998798, 'rnb': 0.013649663985951951, 'rock': 0.029998754494284328, 'singerSongwriter': 0.0056671550203310815}",['electronicDance'],"{'abstractIDMLeftfield': 0.0197526377068796, 'breakbeatDnB': 0.04088898408044057, 'deepHouse': 0.2905959824063614, 'electro': 0.1202309592718295, 'house': 0.5372188899154756, 'minimal': 0.046612426031417416, 'synthPop': 0.04314946224365164, 'techHouse': 0.27972674581642243, 'techno': 0.3406592306553149, 'trance': 0.08689220335024099}",,['house'],"{'value': 128, 'confidence': 0.9545672846775429}",128,"{'value': 'fMinor', 'confidence': 0.25637184018674103}"
171,9531084,UNKNOWN ARTIST - BAGGAGE [DSO002].mp3,0.6312002172,high,low,early / mid 2000s,"{'aggressive': 0.10584864765405655, 'calm': 0.029809340834617615, 'chilled': 0.3007057309150696, 'dark': 0.12433170527219772, 'energetic': 0.6654820442199707, 'epic': 0.07265299558639526, 'happy': 0.42441242933273315, 'romantic': 0.09321749955415726, 'sad': 0.13662174344062805, 'scary': 0.059861961752176285, 'sexy': 0.5712052583694458, 'ethereal': 0.3242168724536896, 'uplifting': 0.7549231052398682}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.02228358191559496, 'blues': 0.014659835450837145, 'classical': 0.009225765820187718, 'electronicDance': 0.42735753483746364, 'folkCountry': 0.005268685965110426, 'funkSoul': 0.45158674778497737, 'jazz': 0.05037546761171973, 'latin': 0.02266446598198103, 'metal': 0.024824880144518356, 'pop': 0.134361549725999, 'rapHipHop': 0.043627312001974686, 'reggae': 0.016660643377057884, 'rnb': 0.09892134032333674, 'rock': 0.05592055011378682, 'singerSongwriter': 0.00691506950913564}","['funkSoul', 'electronicDance']","{'abstractIDMLeftfield': 0.09343743154046233, 'breakbeatDnB': 0.07041692838156749, 'deepHouse': 0.7416784432945681, 'electro': 0.0596635182346141, 'house': 0.7971928231418133, 'minimal': 0.026693307776500273, 'synthPop': 0.028384368619060938, 'techHouse': 0.19761905904676094, 'techno': 0.030207237843271405, 'trance': 0.005360491224326056, 'contemporaryRnB': None, 'gangsta': None, 'jazzyHipHop': None, 'popRap': None, 'trap': None, 'blackMetal': None, 'deathMetal': None, 'doomMetal': None, 'heavyMetal': None, 'metalcore': None, 'nuMetal': None, 'disco': 0.5518609169805251, 'funk': 0.0924893792228983, 'gospel': 0.0737987426135308, 'neoSoul': 0.019647750147113896, 'soul': 0.11027085352841703, 'bigBandSwing': None, 'bebop': None, 'contemporaryJazz': None, 'easyListening': None, 'fusion': None, 'latinJazz': None, 'smoothJazz': None, 'country': None, 'folk': None}",,"['disco', 'house']","{'value': 121, 'confidence': 0.8253659715839461}",121,"{'value': 'bbMinor', 'confidence': 0.41811532559602155}"
172,9531077,Aaliyah - One In A Million (Unknown Artist Remix).mp3,0.1654204848,medium,low,early / mid 2000s,"{'aggressive': 0.029443396255373955, 'calm': 0.1295797973871231, 'chilled': 0.6440598964691162, 'dark': 0.11422029137611389, 'energetic': 0.295000284910202, 'epic': 0.03188621625304222, 'happy': 0.3041439354419708, 'romantic': 0.18542465567588806, 'sad': 0.17556725442409515, 'scary': 0.02651992253959179, 'sexy': 0.6871823668479919, 'ethereal': 0.34224337339401245, 'uplifting': 0.5135359764099121}","['chilled', 'sexy', 'uplifting']","{'ambient': 0.08660743029957468, 'blues': 0.007065700515258041, 'classical': 0.01029900254004381, 'electronicDance': 0.8666070753877814, 'folkCountry': 0.005993022456426512, 'funkSoul': 0.021124101921238682, 'jazz': 0.01216855247251012, 'latin': 0.012113199209455739, 'metal': 0.007860693212767894, 'pop': 0.044882763346487824, 'rapHipHop': 0.01618345488201488, 'reggae': 0.012494581963189623, 'rnb': 0.01390649750828743, 'rock': 0.0357892309230837, 'singerSongwriter': 0.00652530935423618}",['electronicDance'],"{'abstractIDMLeftfield': 0.019674790944855917, 'breakbeatDnB': 0.023006280390385152, 'deepHouse': 0.8004191272474569, 'electro': 0.022621490466729576, 'house': 0.9132869945004068, 'minimal': 0.06947844316540606, 'synthPop': 0.007071526375386447, 'techHouse': 0.4105504274625203, 'techno': 0.07917033945178163, 'trance': 0.003860139076252757}",,"['deepHouse', 'house']","{'value': 126, 'confidence': 0.9138534246706496}",126,"{'value': 'dsMinor', 'confidence': 0.33560149565986963}"
173,9531126,FUN FUN - GIVE ME LOVE (DJ LOVESHY_S LOOPED _N_ DIRTY EDIT).mp3,0.9151151472,high,low,mid / late 2000s,"{'aggressive': 0.6232079267501831, 'calm': 0.005554903298616409, 'chilled': 0.043501146137714386, 'dark': 0.18023590743541718, 'energetic': 0.9253669381141663, 'epic': 0.23446941375732422, 'happy': 0.22568762302398682, 'romantic': 0.03425408899784088, 'sad': 0.1015072762966156, 'scary': 0.11778844147920609, 'sexy': 0.16772177815437317, 'ethereal': 0.15049980580806732, 'uplifting': 0.6875423192977905}","['aggressive', 'energetic', 'uplifting']","{'ambient': 0.03783070276442327, 'blues': 0.01182434568181634, 'classical': 0.008460374205912414, 'electronicDance': 0.847241903606214, 'folkCountry': 0.0054005241560700695, 'funkSoul': 0.06551627853983327, 'jazz': 0.01421223923956093, 'latin': 0.01630772483584128, 'metal': 0.007382227892154141, 'pop': 0.08253185490244314, 'rapHipHop': 0.047017359223804976, 'reggae': 0.010840906124365958, 'rnb': 0.041827077144070676, 'rock': 0.03152731021768168, 'singerSongwriter': 0.005876938346773386}",['electronicDance'],"{'abstractIDMLeftfield': 0.021260247852728523, 'breakbeatDnB': 0.05417258472116006, 'deepHouse': 0.12724206807336422, 'electro': 0.344113226415533, 'house': 0.6399063446907082, 'minimal': 0.19981275942891535, 'synthPop': 0.04028263919507012, 'techHouse': 0.5203771728156793, 'techno': 0.27256599437407775, 'trance': 0.027991160058952642}",,"['house', 'techHouse']","{'value': 128, 'confidence': 0.9409973742915135}",128,"{'value': 'eMinor', 'confidence': 0.6105420071145763}"
174,9531125,Herr Krank - Far Away Funk.mp3,0.4445310225,high,medium,late 2000s / contemporary,"{'aggressive': 0.0411081425845623, 'calm': 0.08872038125991821, 'chilled': 0.4832827150821686, 'dark': 0.04978334531188011, 'energetic': 0.5454734563827515, 'epic': 0.05588297173380852, 'happy': 0.5278395414352417, 'romantic': 0.17055851221084595, 'sad': 0.14373187720775604, 'scary': 0.014993185177445412, 'sexy': 0.6542940735816956, 'ethereal': 0.3572888672351837, 'uplifting': 0.73209148645401}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.07636421789293704, 'blues': 0.0066764977882089824, 'classical': 0.0116843332172088, 'electronicDance': 0.8611568147721498, 'folkCountry': 0.005384309460287509, 'funkSoul': 0.0200237730598968, 'jazz': 0.011842185509917528, 'latin': 0.011088680313981098, 'metal': 0.008021209206756042, 'pop': 0.040442316428474755, 'rapHipHop': 0.01598885598713937, 'reggae': 0.009093508448289789, 'rnb': 0.013297230086248854, 'rock': 0.03159935488972975, 'singerSongwriter': 0.005854740273207426}",['electronicDance'],"{'abstractIDMLeftfield': 0.030726377167350924, 'breakbeatDnB': 0.04585350981312028, 'deepHouse': 0.5152392926936348, 'electro': 0.05186570751053902, 'house': 0.8237550498917698, 'minimal': 0.11257582446560263, 'synthPop': 0.014386846614070237, 'techHouse': 0.5852666195792456, 'techno': 0.15848194096858303, 'trance': 0.021467711720227576}",,"['deepHouse', 'house', 'techHouse']","{'value': 125, 'confidence': 0.8837952258540135}",125,"{'value': 'gMinor', 'confidence': 0.6473912363467009}"
175,9531123,Folkness - The Way To Shine.mp3,0.8347862898,high,low,mid / late 2000s,"{'aggressive': 0.32221466302871704, 'calm': 0.010576438158750534, 'chilled': 0.1130158081650734, 'dark': 0.11416715383529663, 'energetic': 0.8628135919570923, 'epic': 0.14300191402435303, 'happy': 0.38890621066093445, 'romantic': 0.05709756538271904, 'sad': 0.10121025145053864, 'scary': 0.06323026120662689, 'sexy': 0.37118926644325256, 'ethereal': 0.20421777665615082, 'uplifting': 0.8013949394226074}","['energetic', 'uplifting']","{'ambient': 0.049225163069509324, 'blues': 0.006763137677418334, 'classical': 0.009476793264704091, 'electronicDance': 0.885190486907959, 'folkCountry': 0.004972726483607576, 'funkSoul': 0.021250077922429358, 'jazz': 0.011027082579121703, 'latin': 0.011126713649857612, 'metal': 0.00792859514643039, 'pop': 0.041454429782572244, 'rapHipHop': 0.016605235104049956, 'reggae': 0.009001455048010462, 'rnb': 0.013823818592798142, 'rock': 0.02964589789154984, 'singerSongwriter': 0.005410401926686366}",['electronicDance'],"{'abstractIDMLeftfield': 0.021541291093795534, 'breakbeatDnB': 0.02730493807904593, 'deepHouse': 0.6494746555770756, 'electro': 0.03376964334325882, 'house': 0.8674028119362822, 'minimal': 0.04095990426193308, 'synthPop': 0.012418831376318282, 'techHouse': 0.47347359878754397, 'techno': 0.11116103746783022, 'trance': 0.011459626575659292}",,"['deepHouse', 'house', 'techHouse']","{'value': 122, 'confidence': 0.7886431525735295}",122,"{'value': 'fsMinor', 'confidence': 0.5158433292223059}"
176,9531122,ELKIE BROOKS - THE RISING COST OF LOVE (KRYWALD _ FARRER REMIX) (ELK EDITS).mp3,0.514463744,high,low,early / mid 2000s,"{'aggressive': 0.0958990752696991, 'calm': 0.055884506553411484, 'chilled': 0.3505839407444, 'dark': 0.23054392635822296, 'energetic': 0.5717676877975464, 'epic': 0.11215617507696152, 'happy': 0.3133421540260315, 'romantic': 0.12126312404870987, 'sad': 0.2274821698665619, 'scary': 0.0853361040353775, 'sexy': 0.4439399540424347, 'ethereal': 0.4672568738460541, 'uplifting': 0.572891891002655}","['energetic', 'uplifting']","{'ambient': 0.033153619958708684, 'blues': 0.011831305517504612, 'classical': 0.00788637762889266, 'electronicDance': 0.6751143199702104, 'folkCountry': 0.00575717167618374, 'funkSoul': 0.22820297094682854, 'jazz': 0.02988695663710435, 'latin': 0.03148412552351753, 'metal': 0.0066037463489919904, 'pop': 0.09408315370480219, 'rapHipHop': 0.019605027108142773, 'reggae': 0.011257623663793008, 'rnb': 0.03651955062523484, 'rock': 0.038600405243535835, 'singerSongwriter': 0.005452413694001734}",['electronicDance'],"{'abstractIDMLeftfield': 0.07245983401886545, 'breakbeatDnB': 0.09225874530891769, 'deepHouse': 0.6702851508744061, 'electro': 0.09190194689346334, 'house': 0.7620351328395116, 'minimal': 0.0454135643503366, 'synthPop': 0.028067973562802086, 'techHouse': 0.26773327053226054, 'techno': 0.1392728662930238, 'trance': 0.0345712906064597}",,"['deepHouse', 'house']","{'value': 121, 'confidence': 0.8350089278875613}",121,"{'value': 'csMinor', 'confidence': 0.7355537207230278}"
177,9531121,DJOKO - SECRET TO HAPPINESS [DJOKOCAMPLTD01].mp3,0.4768367121,high,low,late 2000s / contemporary,"{'aggressive': 0.05079584941267967, 'calm': 0.056944169104099274, 'chilled': 0.4348951578140259, 'dark': 0.13184931874275208, 'energetic': 0.5417829155921936, 'epic': 0.07759037613868713, 'happy': 0.48846352100372314, 'romantic': 0.15068387985229492, 'sad': 0.17271138727664948, 'scary': 0.044408634305000305, 'sexy': 0.548713207244873, 'ethereal': 0.3847067654132843, 'uplifting': 0.6637707352638245}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.049222471700473266, 'blues': 0.0067693700336597185, 'classical': 0.009523328182033518, 'electronicDance': 0.8862595964561809, 'folkCountry': 0.004941973263736476, 'funkSoul': 0.02022392844611948, 'jazz': 0.01085314429788427, 'latin': 0.011082788675346157, 'metal': 0.00786556716246361, 'pop': 0.04037896679206328, 'rapHipHop': 0.016409293494441292, 'reggae': 0.008881991475143215, 'rnb': 0.013513071039183573, 'rock': 0.029678959060798992, 'singerSongwriter': 0.0054405593651939525}",['electronicDance'],"{'abstractIDMLeftfield': 0.024543584842720758, 'breakbeatDnB': 0.07502253579542689, 'deepHouse': 0.430835471852966, 'electro': 0.04410526379537971, 'house': 0.656499415571275, 'minimal': 0.04425623941680659, 'synthPop': 0.0077477599666251435, 'techHouse': 0.2634688286758635, 'techno': 0.3034603495636712, 'trance': 0.14216116766911}",,['house'],"{'value': 131, 'confidence': 0.9028684728285845}",131,"{'value': 'eMinor', 'confidence': 0.787887365921684}"
178,9531120,DJOKO - Overflow.mp3,0.591775888,high,low,contemporary,"{'aggressive': 0.05135519430041313, 'calm': 0.028841648250818253, 'chilled': 0.41954293847084045, 'dark': 0.05551190301775932, 'energetic': 0.6340088844299316, 'epic': 0.052722662687301636, 'happy': 0.5515384078025818, 'romantic': 0.12181136757135391, 'sad': 0.11012609302997589, 'scary': 0.021545730531215668, 'sexy': 0.7129735946655273, 'ethereal': 0.33128881454467773, 'uplifting': 0.825111985206604}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.04848569706082344, 'blues': 0.006782045611180365, 'classical': 0.00949801984243095, 'electronicDance': 0.8858161985874176, 'folkCountry': 0.004926138347946108, 'funkSoul': 0.020216580107808114, 'jazz': 0.010853507788851857, 'latin': 0.011127284495159984, 'metal': 0.007871057000011205, 'pop': 0.040458806045353415, 'rapHipHop': 0.016370996087789535, 'reggae': 0.008839148515835404, 'rnb': 0.013494115322828293, 'rock': 0.029603185039013623, 'singerSongwriter': 0.005423572310246527}",['electronicDance'],"{'abstractIDMLeftfield': 0.0035957088447713223, 'breakbeatDnB': 0.010604350935094632, 'deepHouse': 0.4616267583691157, 'electro': 0.025949980911368933, 'house': 0.9027727103004088, 'minimal': 0.11600443683206461, 'synthPop': 0.0035574084260868123, 'techHouse': 0.6980603245588449, 'techno': 0.09821508201555564, 'trance': 0.060773046444340326}",,"['deepHouse', 'house', 'techHouse']","{'value': 128, 'confidence': 0.9604398241230085}",128,"{'value': 'bMinor', 'confidence': 0.9142573812733525}"
179,9531117,DJOKO - Graceful.mp3,0.4774614649,high,medium,late 2000s / contemporary,"{'aggressive': 0.12901318073272705, 'calm': 0.058683041483163834, 'chilled': 0.3173466920852661, 'dark': 0.28460103273391724, 'energetic': 0.5430512428283691, 'epic': 0.06537390500307083, 'happy': 0.2715197503566742, 'romantic': 0.09036027640104294, 'sad': 0.18606629967689514, 'scary': 0.11620484292507172, 'sexy': 0.47609761357307434, 'ethereal': 0.3188524544239044, 'uplifting': 0.5560747385025024}","['energetic', 'uplifting']","{'ambient': 0.048606384383595505, 'blues': 0.006764982928238485, 'classical': 0.009480618142887302, 'electronicDance': 0.8860847975896753, 'folkCountry': 0.0049340870514836, 'funkSoul': 0.0202355081944362, 'jazz': 0.010842736041092354, 'latin': 0.011054584594524425, 'metal': 0.007846143501608269, 'pop': 0.04032710032618564, 'rapHipHop': 0.016381121766955956, 'reggae': 0.008855572213297304, 'rnb': 0.013489730372701002, 'rock': 0.02959199136366015, 'singerSongwriter': 0.005421689428065134}",['electronicDance'],"{'abstractIDMLeftfield': 0.017395642467744162, 'breakbeatDnB': 0.03649425908508597, 'deepHouse': 0.27826406037419793, 'electro': 0.042152622487486864, 'house': 0.7973936868876945, 'minimal': 0.2592414856047892, 'synthPop': 0.0041673217589656515, 'techHouse': 0.649466687707397, 'techno': 0.36854198575019836, 'trance': 0.025442882981416354}",,"['house', 'techHouse']","{'value': 131, 'confidence': 0.9074897317325368}",131,"{'value': 'csMinor', 'confidence': 0.45395237466563343}"
180,9531116,DJOKO - Be Real.mp3,0.7628180613,high,low,late 2000s / contemporary,"{'aggressive': 0.15362083911895752, 'calm': 0.013151871040463448, 'chilled': 0.20166093111038208, 'dark': 0.060611359775066376, 'energetic': 0.828981339931488, 'epic': 0.09831413626670837, 'happy': 0.5692858695983887, 'romantic': 0.08112151175737381, 'sad': 0.08996814489364624, 'scary': 0.030361413955688477, 'sexy': 0.573270857334137, 'ethereal': 0.24393731355667114, 'uplifting': 0.8800679445266724}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.04137234042944579, 'blues': 0.008834231291608563, 'classical': 0.008673953968260822, 'electronicDance': 0.8145614078846471, 'folkCountry': 0.004928631146020931, 'funkSoul': 0.10623875446617603, 'jazz': 0.015551571670020449, 'latin': 0.014883895918470004, 'metal': 0.007480119756455052, 'pop': 0.06386748161809198, 'rapHipHop': 0.021204827931420558, 'reggae': 0.009913140747310787, 'rnb': 0.03021101464099925, 'rock': 0.031110424098783528, 'singerSongwriter': 0.005353092922475831}",['electronicDance'],"{'abstractIDMLeftfield': 0.019855153939376275, 'breakbeatDnB': 0.047121062392058474, 'deepHouse': 0.5967350590974092, 'electro': 0.03952056109129141, 'house': 0.9024752822518348, 'minimal': 0.05704304361715913, 'synthPop': 0.010495339819656996, 'techHouse': 0.6360756893952687, 'techno': 0.07827257158855597, 'trance': 0.0063653225166490305}",,"['deepHouse', 'house', 'techHouse']","{'value': 125, 'confidence': 0.948690855736826}",125,"{'value': 'cMinor', 'confidence': 0.48343664666880726}"
